album_name,album_id,song_id,song_name,release_date,album_type,lyrics
"Honestly, Nevermind",880669,8110896,Down Hill,2022,Studio album," Baby, I think it might be too late, were too far gone Chemistrys frozen, we feel disconnected and exposed I cant remember, when last did we feel familiar? Tell me youre ready, tell me youre ready to walk away  Overnight Overnight, were done Overnight Overnight Overnight, were done Overnight  We tri-tri-tried, tried, tried We tri-tri-triеd We tri-tri-tried, tried, triеd We tri-tri-tried We tri-tri-tried, tried, tried, tried, tried, tried Tri-tri-tried  I used to wonder how you could swear its for life Constant confusion, nearing conclusion, going downhill We spent last summer, we spent last summer so differently I cant pretend, I cant pretend it was final    Overnight Overnight, were done Overnight Overnight Overnight, were done Overnight  We tri-tri-tried, tried, tried We tri-tri-tried We tri-tri-tried, tried, tried We tri-tri-tried We tri-tri-tried, tried, tried, tried, tried, tried Tri-tri-tried  We dont connect anymore, far, far, far gone We dont connect anymore, far, far, far gone We dont connect anymore, far, far, far gone We spent last summer, we spent last summer so differently Tell me youre ready, tell me youre ready to walk away  Were goin down, were goin downhill Oh, were goin downhill Were goin down, were goin downhill Oh, were goin downhill Were goin down, were goin downhill Oh, were goin downhill Were goin down, were goin downhill Oh, were goin downhill "
"Honestly, Nevermind",880669,8110898,Tie That Binds,2022,Studio album," Oh, oh Oh, oh Oh, oh  Kill me slowly with those piercin eyes Dont break my fall Hidin from those stars, foreign inside Every time I know youre here I never felt so alive (Ooh, ooh, ooh) Slowly youre pullin me cross the line In no time, in no time  Ayy Oh, baby, Im feelin all sort of things I never wanna see you ever leave Maybe Ill take you to my family Change your name Oh, baby   With no doubt Ill give you all my time And walk the line You bring out the best part of me, babe Effortlessly, effortlessly Hope you never dim the light (Ooh, ooh, ooh) Hold me close as you can til were ghost Its a promise, til were ghost    Ayy Oh, baby, Im feelin all sort of things I never wanna see you ever leave Maybe Ill take you to my family Change your name Oh, baby  Please, dont leave me You know I need you, you know I need you, yeah Please, dont leave me You know I need you, you know I need you, yeah Please, dont leave me You know I need you, you know I need you, yeah Please, dont leave me You know I need you, you know I need you, yeah Please, dont leave me You know I need you, you know I need you, yeah Please, dont leave me You know I need you, you know I need you, yeah Please, dont leave me You know I need you, you know I need you, yeah Please, dont leave me You know I need you, you know I need you, yeah  "
"Honestly, Nevermind",880669,8110893,Liability,2022,Studio album," You get in my bed, you twist up my head Im changing for you, changing for you You get in my bed, you twist up my head Im changing for you, changing for you You die with the lie You lie and a piece of me dies Inside out, I pray, so much I can take Im here for the ride, your pride might be the reason why We dont even make it to see the days Woah  Woah, woah, woah, woah, woah Woah, woah, woah, woah, woah, woah Needed you, wanted you to stay mine  Winter came, you left me round my favorite time, yeah We been down this road, past this street a hundred times Claimed you havent eaten in days Drinking your weight in champagne Youre too busy dancing in the club to our songs Turned up on my phone, changing your whole tone Playing with my emotions, playing with my emotions Playing with my emotions, playing with my emotions Youre too busy dancing in the club to our songs Turned up on my phone, playing with my emotions Playing with my emotions, playing with my emotions Playing with my emotions, playing with my emotions Playing with my—    You get in my bed, you twist up my head Im changing for you, changing for you You get in my bed, you twist up my head Im changing for you, changing for you You die with the lie You lie and a piece of me dies Inside out, I pray, so much I can take Im here for the ride, your pride might be the reason why We dont even make it to see the days Woah  Flying places cause you know the travel on me Judging me lately, banging the gavel on me Friends wanna tattle on me You put your words together like you getting points for that shit, like you playing Scrabble on me Your mama the sweetest lady, that apple fell far from the tree Cant you be honest about your past? Like, how hard can it be? You know I showed you them songs you been playing all on repeat You found replacements for me, but you know its hard to compete Woah Calling me daddy, I taught you things that a father cant teach At the beginning, it felt like youre going harder than me Then you stepped back on this shit, girl, you hit the Harden on me Woah, woah, woah, woah Woah, woah "
"Honestly, Nevermind",880669,8110900,Jimmy Cooks,2022,Studio album," Just awaken shaken once again, so you know its on Just awaken shaken once again, ho, you know its on Just awaken shaken once again, so you know its on Just awaken shaken once again, ho, you know its on Yeah, life Life is the only thing we need They need me to go, but I dont wanna leave Rest in peace to Lil Keed  Fuck a pigeonhole, Im a night owl, this a different mode I might have to make her paint a 6 on her pinky toe Heard you with a shooting guard, just let a nigga know I would have you courtside, not the middle row All good, love, in a minute, though I cant strеss about no bitch cause Im a timid soul Plus Im cookin up ambition on a kitchen stove Pot start to bubblе, see the suds, that shit good to go Hoes say Im suave, but I cant get RICOd Bro think he John Wayne, I bought him yellow stones Love the way they hang, babe, fuck the silicone Everybody fake now, you could crack the code Bustdown everything, set in rose gold Dread talkin to you niggas like Im J. Cole I can tell her head good before I even know Bitch, dont tell me that you model if you aint been in Vogue Gotta throw a party for my day ones They aint in the studio, but theyll lay somethin Rest in peace to Drama King, we was straight stuntin You dont like the way I talk? Nigga, say somethin Gotta throw a party for my day ones Pull up and you know its us, the bass jumpin You dont like the way I talk? Then say somethin Get out my face, nigga    Gotta throw a party for my day ones They aint in the studio, but theyll lay somethin Rest in peace to Drama King, we was straight stuntin If I let my nigga 21 tell it, you a Pussy Spin a block twice like it aint nowhere to park (21) Smack the backside of his head like he Bart (Pussy) OVO 4L, we come out when it get dark (21, 21) Big stepper, he came in a Rolls, but he left in a stretcher (21) Let my brother drive while I shoot, team effort (21) Askin all these questions, bitch, you must think you Nadeska The chopper like to feel on all the opps, its a molester (21) I be with my gun like Rozay be with lemon pepper She wanna hear some Afrobeats cause she just popped a Tesla All that workin out, that nigga must think he a wrestler But this aint UFC, this chopper came with a compressor (21) This chopper came with a compressor (Pussy) This chopper came with a— (Pussy) This Glock 45 came with a switch (21) If I was Will Smith, I wouldve slapped him with a stick Put your hands in the air, its a stick-up (21) Spin the same hood where I get my dick sucked (Facts) If you standin on business, put your blick up (21, 21) Come around actin scary, get your shit took (21) Fell in love with feelin dizzy, so I spizzin (21) I got mad love for the boy, yeah, thats my twizzin (21) If them niggas keep on dissin, slide agaizzin (21) We the reason why the opps aint got no frizziends (21) Last nigga played with me got turned duppy I aint even roll him in the Wood cause he musty You ask how she doin, I just tell her come and fuck me Shot his ass twenty times, damn, this nigga lucky (Damn, that nigga lucky) Gotta throw a party for my day ones They aint in the studio, but theyll lay somethin Rest in peace to Drama King, we was straight stuntin You dont like the way I talk? Nigga, say somethin  Say somethin, say somethin, say somethin, say somethin, say somethin You dont like the way I talk? Nigga, say somethin, say somethin, say somethin, say somethin, say somethin2 "
Certified Lover Boy,585647,6859296,Champagne Poetry,2021,Studio album,"  I love you, I love you, I love you Until I, until I I love you, I love you, I love you Until I find a Say the only words I know that youll  I been hot since the birth of my son I remain unfazed, trust, worse has been done Man, fuck a valuation, show me personal funds Its the pretty boys versus the petty boys Sold that already, got a whole new set of toys Shit is so surreal, Drizzy Drake, you better enjoy it Nothing else bigger than the OVO letterman boys Cashmere knits for the nighttime boat rides Ollie got the first еdition parked up roadside The only sign of strugglin is coming from thosе guys Im tryna just relay what I can see through my own eyes And nothin tell the truth like the eyes will Lived so much for others dont remember how I feel Friends in high places and friends that are high still Still managed to moonwalk straight through a minefield And then Ill come back to tell you how that feels Built this house for us all, pain in my back still You niggas gassed up, you couldnt pay the    I love you, I love you, I love you Until I, until I I love you, I love you, I love you Until I find a Say the only words I know that youll  Champagne poetry, these are the effortless flows, supposedly Something else is controlling me Under her pictures live some of the greatest quotes from me Under me, I see all the people that claim they over me And above me, I see nobody Id have to be dead for them to say that you took it from me The twenty percent of you that we own is my tootsies money Nigga, Im wilding with your bread, you owe it to me CJ grab racks out the bag and throw it to me They dont want a problem with the boy, but its goin to be Trust in my brothers is as strong as I know it should be Future sign the contracts, he dont even show it to me I dont have to second-guess nothing with no one I love Bout to build a second guest house cause we growing too much Think I got to scale the love back cause  I need you, I need you, I need you I need to make you see What you mean to me Until I do, Im hoping you will know what I mean  Yeah, oh Heavy day For real Yeah Yeah  The citys on fire and people are in denial Charges being laid, but well see what they do at trial Im calling this shit from now Sweetheart deals that the judges been handing down I havent been able to see family for a while That shit is wearin me out I used to hide my pain in Delilah behind the bar til my niggas carried me out And if moneys all I need in my grave, then bury me now I know I tend to talk about how I got a fortune on me But with that comes the politics the city been forcing on me Man, I cant even R.I.P. and show my remorse to the homie Know I carry the guilt of the citys misfortunes on me I even got the cleanin staff plotting extortion on me My parents divorce is on me My therapists voice is making the choices for me And I always censor myself cause no matter what, they reporting on me The pressure is weighin on me Career is going great, but now the rest of mes fading slowly My soulmate is somewhere out in the world just waiting on me My chef got the recipe for disaster baking slowly My heart feel vacant and lonely, but still Im makin the most of this shit and more Every single move is like rolling dice on the board Seen too many brothers get twenty-five from the boys Id rather see all of em get twenty-five from the Lord And if the last negotiation made you pay me twenty-five Well, this is the perfect time to give me twenty-five more Im bigger now than before Co-parent of the year, we figured out a rapport No fair what Drizzy made on the second leg of the tour How could anybody tell you the truth when they misinformed? How the niggas turnin up with you turned you in for rewards? How the **** do we manage to win everything but awards? **** windows of opportunity, let me go through the doors This the part where I dont ever say ""Pardon me"" anymore This the part where Ima find a new part of me to explore This the part where all my partners know what we in it for This the part where we gon throw us a party after the war And if the last negotiation had you feeling out of pocket Well, this is the perfect time that I empty them shits for sure You owe that shit to the boy, yeah (I need to make you see) I love you, I love you, I love you (What you mean to me) I need to make you see (What you mean to me) (What you mean to me) (What you mean to me)2 "
Certified Lover Boy,585647,7165569,Papi's Home,2021,Studio album," I know that I hurt you Yeah I was a child trying to be a man To all my sons worldwide I walked out on my only son All my juniors I left you in your mothers hands I apologize for my absence, I know I left you without an annual drop And now Im standing right here I dont know how I expected you to get your clout up and get your money up, but With tears, with tears streaming from my eyes Dont worry See your mother raised a fine young man Daddys home And I know I missed so much of your life Turn me up (Mario)  Yeah Niggas know they need to stop Im standing at the top, thats how I know you never seen the top Sierra Canyon parking lot lookin like Magic City parking lot Hear the talks when I walk by like you know its over when we drop Ayy, drop Yeah, and Im coming with the wop Yall niggas not poppin Fuck her, then she goin shoppin Woah, Im runnin out of opps Theyre runnin out of options Put em up for adoption Sign my name on the dot Ayy, this is not luck, baby, this no four-leaf, no horseshoe Im in the bank thinkin, ""Poor you"" Im in New York goin Jon Chetrit Supermodels and they all sexy Lock the door to the bathroom cause they doin something that is not Pepsi Im just pourin up the shots I remember that I told you I miss you, that was kinda like a mass text I remember that I told I loved you, that was really in the past tense I remember that I told you I get you, truth is that I get around Mentioned havin us a kid, 42 hit, I tend to kid around Yeah, on Benedict with the top down Shorties out here gettin knocked down City coming off a lockdown Rap niggas doing weak features for a pop artist cause they popped down Used to wanna throw the Roc up, niggas know how I rock now    You know how Im rocking now YM forever Big owl, big birds forever Dont make me go get your mama to talk to you Cause if he gotta get your motherfuckin mama to talk to you, you know what Im sayin, Ima bring that motherfuckin big switch out At this point, Ima start collectin child support the opposite way You gotta pay me to be my motherfuckin son, ha-ha-ha-ha  Look at me Take a real good look at me Dont turn away Dont you turn away like I did my son Look me in the eyes, junior Im making no more promises For real Im trying to find the word to say Daddys home Daddys home (Dont you know) Daddys home (Said, your daddys back home) Yeah Daddys home (For every birthday that I missed) Wanna be my dad again Weve got to start all over, be friends (Start right here, right now) If you wanna be my dad again (Said, my only son) Weve got to start all over, be friends (Can you look at me?) Yeah, baby Yeah, baby, thats it Showtime Somethings happened to me, bro Ha-ha-ha1 "
Certified Lover Boy,585647,7165581,Girls Want Girls,2021,Studio album," Woah, woah Woah, woah, woah Ayy  Starin at your dress cause its see-through Yeah, talkin all the shit that you done been through Yeah, say that you a lesbian, girl, me too Ayy, girls want girls where Im from Wait, woah, yeah, girls want girls Woah, yeah, woah, yeah, girls want girls where Im from Oh, yeah, yeah, girls want girls where Ayy, woah, girls want girls where Im from, ayy  Cannot play a player, babe I grew up with Drayaface I done seen the realest ones come and leave a crazy way Had to take my spot, it wasnt somethin they just gave away Sorry to all my fans that mightve caught me on a crazy day Fuck you niggas thinkin tryna block me on a fadeaway? Ive been on that shit, I only vibе with a payday Say you go that way, I guess we both go the samе way Girls want girls where Im from Yeah, yeah, where we both from Ayy, and you just got to Miami, need hotel rooms Niggas told you that they love you, but they fell through So you shotting 42 cause you Ayy, and you throwin on that dress cause its see-through Yeah, talkin all the shit that you done been through Yeah, textin me and say, ""I need to see you""    I dont know (I dont know) I might come, I might go, I dont know (I dont know) I might come, I might go, I dont know  Starin at your dress cause its see-through Yeah, talkin all the shit that you done been through Yeah, say that you a lesbian, girl, me too Ayy, girls want girls where Im from Wait, yeah, woah, girls want girls where Oh, yeah, oh, yeah, girls want girls where Im from Oh, yeah, yeah, girls want girls where Ayy, yeah, girls want girls where Im from  My girl got a girlfriend Aint tryna be out of shape, well, stay up on them curls then If gym dont work, get surgery Ill pay for that, my courtesy Cant imagine no bitch curvin me I put in that work overly I handle business And I got two pretty bitches, keep em both on fleek They got matching Benz and matching APs Now they can really call each other twins Im cool with all the owners, they love me, so they gon let us in And bring all of your peers, it look better with more people We got 1942, Casamigos, its getting heated They gotta follow us in the Uber, my car filled up with shooters It be lights, camera, action when you with us, its a movie I dont drive my coupe to house parties, Im tryna leave with two of em (Shh, shh) Yeah, dont nobody know the shit that we do She like eating pussy, Im like, ""Me too"" I cant wait to get off work to go and see you Please bring your girlfriend along with you Yall been on my mind too much, like what the fuck is wrong with me? She said its somethin about the way your girl just makes her feel Whatever youve been dreamin bout, I swear to make it real Just ride around the town with me Then come lay down with me I dont know (I dont know) I might come, I might go, I dont know (I dont know, I dont know) I might come, I might go, I dont know  Starin at your dress cause its see-through Yeah, talkin all the shit that you done been through Yeah, say that you a lesbian, girl, me too Ayy, girls want girls where Im from Wait, woah, yeah, girls want girls Woah, yeah, woah, yeah, girls want girls where Im from Oh, yeah, yeah, girls want girls where Yeah, woah, girls want girls where Im from  But I know you wanna roll with the gang And I know you want the finest of things Askin me about se— settlin down cause you know that things are going my way2 "
Certified Lover Boy,585647,7165576,In The Bible,2021,Studio album," Okay, okay, okay Countin up my bodies, damn, the thing just start to pile Judge me how you judge me, take them bitches out to trial Fucked a hundred niggas, how them niggas love you now? You dont know love, you dont love me like my child Lay your ass down, then that liquor get you fired up Turn up every day, girl, it dont say that in the Bible Cant give it up cause you love the lifestyle  Told the girls to meet at Tao Now yall doin shots, now them bitches got you fired up Dont know who you talking bout, Ill put that on the Bible Turnin up on me, dont make me turn it back around And you know Think Im Tiger Woods, the way Im teed off thе 17 And you know pockets on whatever, jеans forever green And you know, told me lotta things, but aint say everything But now I know every single thing, there was plenty things I didnt know Plenty things you didnt say, was fuckin with you anyway Was fuckin with you way before you had some confessions to make You decide to take it to the grave, I know you gon take it And you know (And you know, and you know)  Okay, okay, okay Countin up my bodies, damn, the thing just start to pile Judge me how you judge me, take them bitches out to trial Fucked a hundred niggas, how them niggas love you now? You dont know love, you dont love me like my child Lay your ass down, then that liquor get you fired up Turn up every day, girl, it dont say that in the Bible Cant give it up cause you love the lifestyle    Okay, okay, okay Trenches bitch, I got her a salon Gucci and Pucci, its deep in her budget She hittin up Virgil for Louis Vuitton Its not in the Bible to wife off one girl Im Muslim, I go by Quran The way I be smilin and holdin my gun She think I be mimickin Von, Grandson She only play me in the whip India Royale cosmetic, Im just promotin my bitch Drake song do a billion streams for sure, Im just promotin her shit Nasty with it Take her to Sono Bello and get her some ass and titties Fashion nigga Rhude call when they drop like send my addy with it Bitch left me and Im glad she did it Know I be testin bitches Back to back, Im wrestlin with em Lean voice, Im raspy with it I did my dance one time on TikTok and went viral with it Mm-mm (Yeah, yeah, yeah) Mm, mm-mm-mm (Yeah, yeah, yeah) Mm, mm-mm-mm (Yeah, yeah, yeah) Mm, mm-mm-mm (Yeah, yeah, yeah) Okay, okay, okay Countin up my bodies, damn, the thing just start to pile Judge me how you judge me, take them bitches out to trial Fucked a hundred niggas, how them niggas love you now? You dont know love, you dont love me like my child Lay your ass down, then that liquor get you fired up Turn up every day, girl, it dont say that in the Bible Cant give it up cause you love the lifestyle  Youve been on my mind Weve been spendin time, but Im scared A good girl inside (A good girl inside) But youre tainted every time that Im there (Tainted) Here we are now and its crazy Held my flaws down to you, baby You love, you trust, you trust Im not what you think Dont be proud of me Im not what you feel And you gon see it real soon Im not what you think Dont be proud of me Im not what you feel And when you see the real, will you still want me?2 "
Certified Lover Boy,585647,5367025,Love All,2021,Studio album," Previously on Ready To Die  Never had a lot, this is all I need People never care til its R.I.P.  Niggas turned they back on me for no good reason Loyalty is priceless and its all I need Cant burn a bridge just to light my way Lotta 42 on the flights Im takin Pourin out my soul and it might sound crazy Lotta fallin outs help me build foundation Never had a lot, this is all I need People never care til its R.I.P.  Niggas turned they back on me for no good reason  Never had a lot, this is all I need Lost individuals is all I see Grab the top spot like ""pardon my reach"" Woke up one day and it was all on me If it comes down, its gon fall on me Lotta 42 on the flights Im takin Long way down from the heights Im chasin Just touched down, I was lights out in Vegas Girls checkin in cause my lifestyle dangerous Hard to tell people that Im all out of favors Call me for songs or they call me for paper Turnin off my phone for the night now, baby Pourin out my soul and it might sound crazy Some of my niggas dont love me We should sit down before shit turns ugly We should sit down since you said things about me    Never had a lot, this is all I need People never care til its R.I.P.  Niggas turned they back on me for no good reason Loyalty is priceless and its all I need Cant burn a bridge just to light my way Lotta 42 on the flights Im takin Pourin out my soul and it might sound crazy Lotta fallin outs help me build foundation Never had a lot, this is all I need People never care til its R.I.P.  Niggas turned they back on me for no good reason  Niggas wanted to kill me and yall still with em Nigga, yall chill with em, and yall wonder why we not friends? Best thing I can do is not build with you When I could destroy you, that takes some fuckin discipline I could send a team to come drill you I got a billion or two and I know where the fuck you live Niggas gotta chill with talking gangsta You should just thank us, humble yourselves a little bit This aint the same Shawn that you knew once I dont shine shoes, uh, this aint what you want, no All that back and forth on the internet Nigga, we dont tennis that, yall gotta do something, yeah Only thing we spect now is violence Anything besides this, we playing violins, uh Im public enemy Niggas wanted to kill me and yall want me to be friendly Niggas want sympathy after they wanted to end me Be those closest to it be the very ones that envy Shout out to the family I dont want no friends no more, not many understand me Everybody want something You know the price of everything but the value of nothing But everybody want something You know the price of everything but the value of nothing Never had a lot, this is all I need People never care til its R.I.P.  Niggas turned they back on me for no good reason Loyalty is priceless and its all I need Cant burn a bridge just to light my way Lotta 42 on the flights Im takin Pourin out my soul and it might sound crazy Lotta fallin outs help me build foundation Never had a lot, this is all I need People never care til its R.I.P.  Niggas turned they back on me for no good reason1 "
Certified Lover Boy,585647,6833653,Fair Trade,2021,Studio album," I dont understand why you blame me Just take me as I am, its the same me We should be (Yeah) Senseless sight to see Yeah Senseless sight to see Ayy  Feelin young but they treat me like the OG And they want the tea on me, I swear these bitches nosey Said he put some money on my head, I guess we gon see I wont put no money on his head, my niggas owe me I gotta be single for a while, you cant control me Uno, dos, tres, in a race, they cant hold me And I show my face in a case so you know its me Imitation isnt flattery, its just annoyin me And Im too about it And the dirt that they threw on my name Turned to soil and I grew up out it Time for yall to figure out what yall gon do about it Big wheels keep rollin, rollin  Im outside, twenty-nine, G5, seaside Ive been losin friends and findin peace But honestly that sound like a fair trade to me If I ever hurt one and Im still here Outside, frontline, Southside Ive been losin friends and findin peace Honestly that sound like a fair trade to me    Look, dont invite me over if you throw another pity party Lookin back, its hard to tell you where I started I dont know who love me, but I know that it aint everybody I can never love her, she a busy body Baby, if you want me, cant be turnin up with everybody, nah Cant be fuckin on just anybody, yeah I got feelings for you, thats the thing about it, yeah You know that its somethin when I sing about it, yeah Mama used to be on disability but gave me this ability And now she walkin with her head high and her back straight I dont think you feelin me, Im out here Bein everything they said I wouldnt be and couldnt be I dont know what happened to them guys that said they would be I said see you at the top and they misunderstood me I hold no resentment in my heart, thats that maturity And we dont keep it on us anymore, its with security  Im outside (Yeah), twenty-nine (Yeah), G5, seaside Ive been losin friends and findin peace But honestly that sound like a fair trade to me If I ever hurt one and Im still here Outside, frontline, Southside (Southside) Ive been losin friends and findin peace Honestly that sound like a fair trade to me I dont understand why you blame me Just take me as I am, its the same me (Im trying) Senseless sight to see Senseless sight to see (Outside)  Rollin 84s, it aint no safety Ridin rich and wavy Gotta roll over to you, gotta get my release Spread your legs downtown, as Im goin out to eat Even hear the raw sounds when that raw got me in sleep (Oh, oh) Ima roll on em fore I ever let em roll on me Split this one down the middle, wake up in the harmony (Sick) Worry, sick, Im sick of worryin (Sick, sick) Its just the world we in, Id rather bury them Im talkin fake friends and skeletons (Yeah) Early-mornin shoulder rubs, the lawyer sounding celebrant (Its lit) Im never settlin, this shit get darker than my melanin (Ooh, ooh, ooh-ooh) At the crib all by myself, this shit be cavin in Scrollin through my call log, by emojis, how Im savin em Them heart eyes, that peach one, my old ones, but I favorite them That butterfly emoji hold me down and all my babies them (Yeah) Purple demon face one push away, he got the K on him I broke bread instead of watchin niggas break down (Break it) And saved a couple bitches too like Im from Cape Town Know their position, you know ass up with the face down (Lets go) Im never content, two mil a event, I get it frequent Im make an expense, to me, its just cents Im droppin the top, not to feel the wind Im droppin the top cause bro tryna spin She droppin her top, she back again Publicly she at the crib again, company (Yeah, yeah) I let it slide when I really shoulda slid (Oooh, ooh) After all the shit I did Look at how they repayin me back (Oh, oh-oh, oh) Now follow my lead Tell me what type of payment is that? (Oh, oh-oh), I put that on my kid And my trust, yeah, it is what it is (Oh, oh) Im outside (Ah-ah, ah-ah), twenty-nine, G5 (Ah-ah, ah-ah), seaside Ive been losin friends and findin peace (Ah-ah, ah) But honestly that sound like a fair trade to me If I ever hurt one and Im still here Outside, frontline, Southside (Southside) Ive been losin friends and findin peace (Oh, oh) Honestly that sound like a fair trade to me  I dont understand why you blame me Just take me as I am, its the same me We should be, senseless sight to see Senseless sight to see Up on a mountain (Up on a mountain) Search through the valley (Search through the valley) You hear me calling (You hear me calling) Wont you come find me? (Wont you come find me?) Please dont forsake me (Please dont forsake me) All of a sudden (All of a sudden) My heart is breaking (Breaking) I feel it coming, I, I8 "
Certified Lover Boy,585647,7139486,Way 2 Sexy,2021,Studio album," Im too sexy for my shirt Too sexy for my shirt So sexy, it hurts Im too sexy for Milan Too sexy for Milan New York or Japan  Yeah, woah, woah, woah Im too sexy for this syrup Too sexy for your girl Too sexy for this world Too sexy for this ice Too sexy for that jack, yeah, yeah Im too sexy for this chain Too sexy for your gang Too sexy for this fame, yeah, yeah Im too sexy for the trap Too sexy for that cap Too sexy for that jack, yeah, yeah  Okay, alright, thats fine, okay (Okay) Im feelin too sexy to accept requests (Way too sexy) And Im way too sexy to go unprotected (Way too sexy) And she popped a Tesla, now she goin electric Okay, alright, thats fine, okay Think we got too sexy for that metro housin (Way too sexy) Diamond popped out, almost swallowed sixty thousand (Sixty piece) Section need more tings in here, I like it crowded, ayy (Woah, woah) Yeah, I like it crowded Oh, you like the boy? Well, tell me what you like about him You a turnt up little thotty, aint no wife about it Ima fuck her friends and send her back to Metro housin    Yeah, woah, woah, woah Im too sexy for this syrup Too sexy for your girl Too sexy for this world Too sexy for this ice Too sexy for that jack, yeah, yeah Im too sexy for this chain Too sexy for your gang Too sexy for this fame, yeah, yeah Im too sexy for the trap Too sexy for that cap Too sexy for that jack, yeah, yeah (Yeah)  I pop out, get ghost on a bitch, she dont know where I went (Where I go?) Pray for all my dogs, all my niggas behind the fence (Prayer) Drippin in it, I be spillin in it, new designer gear bicoastal Pay attention to the detail, goin two-tone on a choker Young niggas always ready to murk somethin, call them some smokers Young nigga havin motion, he gon make sure the car get— Did a 360 windmill when I left the scene Thats that action, her best work on her knees Too sexy for this cash Too sexy for this syrup Too sexy for these pills, Im too sexy for this I get cash wherever I fly, got bitches sexin on me Money, cars, and all this jewelry make a bitch look sexy I get cash wherever I fly, got bitches sexin on me Yeah, woah, woah, woah Im too sexy for this syrup Too sexy for your girl Too sexy for this world Too sexy for this ice Too sexy for that jack, yeah, yeah Im too sexy for this chain Too sexy for your gang Too sexy for this fame, yeah, yeah Im too sexy for the trap Too sexy for that cap Too sexy for that jack, yeah, yeah  Too sexy to count (Ah), fetty (Oh) My neck baguetty (Hoo) Red diamonds, spaghetti (Oh) This paper, I shred it (Yeah) I swindled, no sweatin I saw you (Bitch), beggin (Ho) Goddamn, you petty (Ha) I aint done spending (Yeah) No penny pinch, I spend it (Spend) Bags in and out (Lets get bags) My man aint gon steal it (On God) Hundred bags for her (Hundred bags) Make these young hoes wish they was rich (Woo) All-green gators, they look like a switch Giorgio, I spent twenty-six licks (Mani) Im too sexy (Yeah) My neck (Yeah), baguetties Molest me (Woah), caress me (Woah) Ill let you (Ah), todayski (Ski) I been kickin shit (Woah, woah), might need a prosthetic (Yeah) I pray to the chopper under my pillow, tooth fairy (Woo)4 "
